GEOID20,District
420034271002015,16
420579602002064,13
420619501002012,13
420730105003000,17
420730105002008,17
420730107002000,17
420730009002045,17
420730101004010,17
420293010012038,6
420293027061008,6
420293027051012,6
420293026001026,6
420293027063034,6
420293111001011,4
420293045042003,6
420034734023001,16
420032701001026,16
420034263003011,16
420730111004075,17
420730111002010,17
420730114001039,17
420730103001009,17
420535302001145,14
420730115001021,17
420730115003012,17
420730115004026,17
420730110004001,17
420730110001008,17
420730113003028,17
420730009002055,17
420730111004064,17
420730115002053,17
420730008002037,17
420730115001022,17
420792158002004,12
420792009002000,11
420792001001008,11
420792153003021,11
420792117012025,11
420792105001040,11
420792111011021,11
420792162005017,12
420792122003007,11
420792121004006,11
420792177002026,11
420034211002004,9
420035094005009,9
420311604001004,14
420311609003068,14
420311607011003,14
420311608002090,14
420311608002138,14
420659506003061,14
420659513002046,14
420659509004014,14
420311605003040,14
420311601042024,14
420659506003049,14
420659508001061,14
420659506001049,14
421010274012000,2
421314004001027,12
420579602002026,13
420293072001052,4
420792179003026,11
420792179004039,11
420792161003015,12
420792105002023,11
420792168001019,11
420792113012010,12
420792112045006,12
420792122001002,11
420792004001022,11
420792007003000,11
420792150001028,11
420792002001002,11
420311608001032,14
420311608002139,14
420311608002068,14
420311602012002,14
420311606004013,14
420659509002065,14
420659511004016,14
420659503001069,14
420750035003030,13
420750001004009,13
420750003001021,13
420750002001027,13
420750002004029,13
420750042002009,13
420750023002080,13
420750002002001,13
420750027012009,13
420750027012012,13
420750029001036,13
420750005001052,13
420750031003053,13
420750027013009,13
420750001002017,13
420792139001034,11
420792132002009,11
420792175001047,11
420792113042005,12
420099609004028,15
421139601022010,12
420659506001071,14
420659509002071,14
420792156001010,11
420619511002040,13
420619504001032,13
420099607004013,13
420099608004026,13
420099604004040,13
420099609001088,13
420099606001009,13
420099602001044,13
420099605002062,13
420099605002047,13
420293034022005,4
420619512002009,13
420619504004050,13
420619510001060,13
420619504001004,13
420099601002055,13
420099601001007,13
420099601002005,13
421179504004103,14
421179505003050,12
420293078002037,4
420293056002011,4
420293028022012,6
420619512001011,13
420619512001023,13
420619510003032,13
420619513002081,13
420619506002025,13
420770060021057,10
421059505001025,14
421059504021009,14
420293060005003,4
420293001074012,6
420293112002062,4
420293065032013,4
420293043003005,6
420293111001029,4
420579603002005,13
420410118062017,8
420410128021023,13
420293005012008,6
420293079002018,4
420293078002013,4
420293117021020,4
420293026002030,6
420293118001005,4
420099611004004,13
420099608004039,13
420099603001007,13
420792105001029,11
420410130001018,13
420410116063015,8
420410118032023,8
420293001061006,6
420293038043012,6
420293055001034,4
420293078001022,4
420293002012038,4
421139601011078,12
420792112041020,12
420792113011005,12
420792167002068,11
420792112011019,12
420619501001042,13
421010344003016,2
421010323003006,2
421010289022001,2
421010003001001,1
421010019002011,1
420770020002007,10
420770056024063,10
420770060021043,10
420770021002015,10
420792106001024,11
420792122005016,11
420792178001052,11
420792013001003,11
420792014001004,11
420792142001010,11
420792143001019,11
420792159001014,12
420792159001030,12
420792101001071,11
420792112013007,12
420792113021016,12
420792169001033,11
420792167002022,11
421139601021034,12
420792011001009,11
420792103001015,11
420792167002034,11
420792122003015,11
420792123003007,11
420792173003032,11
420792110004033,11
420792173002020,11
421010171003031,1
421010040013011,1
421010249004005,2
421010012011005,1
421010288001011,2
421139601011023,12
420792145002006,11
420893003151049,11
420893010021037,11
420893005022014,11
420099606001062,13
420099610011090,13
421059504021041,14
420619509003029,13
420619508003017,13
420619503013011,13
420619503012050,13
420792162003007,11
420792157021070,12
420792112052014,12
420792117011009,11
420792127004010,11
420792111013028,11
420792122002005,11
420792158001034,12
420110127021020,6
420110140001051,12
420350308003060,14
420350301001188,14
420350301002191,14
420350309001022,14
420350308002019,14
421179502001047,14
421179506003029,12
421179506003020,12
420099601002062,13
420099601001036,13
420099604002008,13
420099604002036,13
420792139001018,11
420350309002018,14
420350305004019,14
420350309001047,14
420350301001173,14
420350301002268,14
420350301001111,14
420350304001013,14
420350307016013,14
420110129022063,6
420110014003000,6
421179505002014,12
421010191001011,2
421010383011017,2
421010010022005,1
420293014012010,6
420293044042008,6
420293069001034,4
420293082002044,4
420293110005001,6
420293065041009,4
420293021032009,6
420293008001023,6
420893003131047,11
420893012073016,11
421010167012007,1
421010290001002,2
421010210001008,2
421010355002016,5
421010265004002,2
421010013023001,1
420410130003023,13
420410119012007,13
420792149002024,11
420792103001019,11
420792006001008,11
420792169001029,11
420792164001022,11
420792162001010,11
420792157021010,12
420792114002023,11
420792101001023,11
420792127002009,11
420792112011005,12
420792001002018,11
420792139002037,11
420792171003021,11
420792121004001,11
420792150002004,11
420792158002025,12
420792180002016,11
420110009001012,6
421179501001007,14
421179504004019,14
420730109002012,17
420730116001010,17
420750025002007,13
420619501002011,13
420619501002023,13
420350307016022,14
420350305002036,14
420350304001052,14
420110116011031,6
420110101002070,12
420110120044012,6
420293002011003,4
421010366003003,1
421010355002029,5
421010238002002,2
421010252005005,2
421010037013008,1
421010330002005,2
421010330005001,2
421010365012000,5
421010166001006,1
421010347023000,2
421010283004018,2
421010283005004,2
421010213004002,2
421010267001019,2
421010207011015,2
420350305001017,14
420350301002227,14
420750023001070,13
420750020001013,13
420750023002103,13
420750004021032,13
420750004013027,13
420750021001060,13
420750027021018,13
420110126002027,6
420110001005002,6
420110133021007,6
420110107011029,6
420110003002002,6
420110104022000,12
420110114002039,6
420110116021015,6
420110104011035,12
420750032002035,13
421314007003017,12
421010202001006,1
421010289024003,2
421010287002011,2
421010064003006,1
421010160011011,1
421010008032004,1
421010019001006,1
421010028011012,1
421010287001007,2
421010115001004,1
421010240001000,2
420350309004050,14
420350308001000,14
420350304001024,14
420350301002220,14
420350305002034,14
420350305002090,14
420350308003019,14
420350302005056,14
421314004003006,12
420410106002009,8
420454030021001,4
420454013022009,4
420810110003019,12
420810110004015,12
420810114002027,12
420810107005002,12
420293118002013,4
420293007003030,6
420293053005015,4
420110134022020,6
420110004001006,6
420110121072024,6
420110140002011,12
420110102021016,12
420110120042003,6
420810116041032,12
420810116043033,12
420099610012027,13
420293007001025,6
421010362033012,5
421010174002001,1
421010214003000,2
420639611032022,14
420639619003085,14
420639621001000,14
420639612001015,14
420639616003030,14
420639621002001,14
420639616001047,14
420639602001108,14
420110109023017,6
420099609003026,15
420099610012026,13
420099609001121,13
420099601003071,13
420893014031010,11
